OmaTunniste;kunta;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
;Rovaniemi;20040101;2004;1;1;470000;7390000;-26.9;-24.5;-31.4;0.3;115.7;0.4
;Rovaniemi;20040102;2004;1;2;470000;7390000;-22;-14.7;-26.7;0.6;91.2;0.69
;Rovaniemi;20040103;2004;1;3;470000;7390000;-10.7;-8.5;-24;0.3;98.5;2.24
;Rovaniemi;20040104;2004;1;4;470000;7390000;-12.6;-8.6;-13.5;0.3;90.1;1.83
;Rovaniemi;20040105;2004;1;5;470000;7390000;-16.1;-13.5;-20.4;0.3;66.2;1.29
;Rovaniemi;20040106;2004;1;6;470000;7390000;-17.5;-15.8;-21.2;0.2;90.2;1.12
;Rovaniemi;20040107;2004;1;7;470000;7390000;-7.8;-2.9;-17.1;1.6;106.1;2.91
;Rovaniemi;20040108;2004;1;8;470000;7390000;-2.5;-1.8;-3.2;0;64.7;4.66
;Rovaniemi;20040109;2004;1;9;470000;7390000;-2.5;-0.8;-5.4;0.5;73.7;4.66
;Rovaniemi;20040110;2004;1;10;470000;7390000;-2.6;-0.6;-3.5;0.1;129.6;4.36
;Rovaniemi;20040111;2004;1;11;470000;7390000;-4.6;-2.6;-5.7;0.7;151;3.77
;Rovaniemi;20040112;2004;1;12;470000;7390000;-8.8;-5.6;-9.2;0.4;120.3;2.6
;Rovaniemi;20040113;2004;1;13;470000;7390000;-7.5;-3.5;-10.9;0.8;94.6;2.91
;Rovaniemi;20040114;2004;1;14;470000;7390000;-3.8;-2.8;-4.9;1.9;181.8;4.14
;Rovaniemi;20040115;2004;1;15;470000;7390000;-5.9;-4.9;-6.5;1.6;138.2;3.49
;Rovaniemi;20040116;2004;1;16;470000;7390000;-8.3;-5.1;-14.1;1.6;166.5;2.78
;Rovaniemi;20040117;2004;1;17;470000;7390000;-15.8;-11;-21.5;0.6;215.8;1.33
;Rovaniemi;20040118;2004;1;18;470000;7390000;-21.1;-15.8;-27.5;0.4;267.6;0.76
;Rovaniemi;20040119;2004;1;19;470000;7390000;-17.4;-10.1;-28;0.3;279.2;1.12
;Rovaniemi;20040120;2004;1;20;470000;7390000;-14.8;-11.2;-18.7;0.4;422.9;1.37
;Rovaniemi;20040121;2004;1;21;470000;7390000;-12.6;-9.5;-18.5;0;319;1.76
;Rovaniemi;20040122;2004;1;22;470000;7390000;-22.4;-13.5;-28.5;0.1;544.8;0.67
;Rovaniemi;20040123;2004;1;23;470000;7390000;-4.7;-3.2;-17.5;1.4;382.2;3.78
;Rovaniemi;20040124;2004;1;24;470000;7390000;-1.6;-0.1;-3.2;0.9;257.4;5.01
;Rovaniemi;20040125;2004;1;25;470000;7390000;-2;0.2;-4.1;0;217.6;4.74
;Rovaniemi;20040126;2004;1;26;470000;7390000;-8.8;-4.1;-11.2;2.7;276.1;2.52
;Rovaniemi;20040127;2004;1;27;470000;7390000;-6.1;-3.9;-9.8;5.7;260.7;3.37
;Rovaniemi;20040128;2004;1;28;470000;7390000;-8.1;-4.5;-9.5;2;448.4;2.79
;Rovaniemi;20040129;2004;1;29;470000;7390000;-9.6;-7.6;-12;1;446.9;2.43
;Rovaniemi;20040130;2004;1;30;470000;7390000;-9.7;-7.1;-12.6;3.4;511.1;2.44
;Rovaniemi;20040131;2004;1;31;470000;7390000;-10.1;-7.4;-13.8;3.1;625.6;2.32
;Rovaniemi;20040201;2004;2;1;470000;7390000;-9.2;-3.5;-14.3;0;523.4;2.44
;Rovaniemi;20040202;2004;2;2;470000;7390000;-15.3;-7.3;-25.7;5.3;966.5;1.42
;Rovaniemi;20040203;2004;2;3;470000;7390000;-7.1;-0.7;-16.2;0.7;565.2;3.08
;Rovaniemi;20040204;2004;2;4;470000;7390000;-4.8;-4;-16;8.3;427.3;3.85
;Rovaniemi;20040205;2004;2;5;470000;7390000;-7.5;-3.5;-10.7;0.2;1244.8;2.82
;Rovaniemi;20040206;2004;2;6;470000;7390000;-13.7;-9.3;-19;1.5;929.6;1.66
;Rovaniemi;20040207;2004;2;7;470000;7390000;-19.3;-10.2;-27.5;0;1406.3;0.91
;Rovaniemi;20040208;2004;2;8;470000;7390000;-21.1;-18.3;-29.1;0.8;1185.1;0.77
;Rovaniemi;20040209;2004;2;9;470000;7390000;-21;-16.5;-24.2;0.6;1664.9;0.77
;Rovaniemi;20040210;2004;2;10;470000;7390000;-19.7;-12.6;-25.8;0;1950.8;0.86
;Rovaniemi;20040211;2004;2;11;470000;7390000;-23;-15.2;-32.7;0;2467.5;0.62
;Rovaniemi;20040212;2004;2;12;470000;7390000;-13.7;-7.6;-28.3;1.1;1055.4;1.6
;Rovaniemi;20040213;2004;2;13;470000;7390000;-11.5;-4.5;-21.4;1.8;1031.8;2.06
;Rovaniemi;20040214;2004;2;14;470000;7390000;-2.8;-0.2;-5.6;0.4;1363.3;4.39
;Rovaniemi;20040215;2004;2;15;470000;7390000;-3.7;-0.9;-4.8;0;2209.9;4.02
;Rovaniemi;20040216;2004;2;16;470000;7390000;-11.3;-4.1;-18.3;3.8;2178.1;2.11
;Rovaniemi;20040217;2004;2;17;470000;7390000;-11;-9;-17.6;0.5;2371;2.11
;Rovaniemi;20040218;2004;2;18;470000;7390000;-12.6;-10.3;-15.3;0.1;2254.1;1.78
;Rovaniemi;20040219;2004;2;19;470000;7390000;-7.4;-2.5;-16.7;0.9;1281.4;3.04
;Rovaniemi;20040220;2004;2;20;470000;7390000;3;5.5;-2.7;0;1960.9;6.4
;Rovaniemi;20040221;2004;2;21;470000;7390000;0.5;5.2;-3.3;4;1848;5.21
;Rovaniemi;20040222;2004;2;22;470000;7390000;-7.9;-1.8;-17.6;0.1;3870.1;2.61
;Rovaniemi;20040223;2004;2;23;470000;7390000;-22.1;-9.1;-28.7;0;3942.1;0.67
;Rovaniemi;20040224;2004;2;24;470000;7390000;-18.5;-9.1;-30.6;0;4343;0.94
;Rovaniemi;20040225;2004;2;25;470000;7390000;-10.9;-8.5;-14;1.6;2966.6;1.93
;Rovaniemi;20040226;2004;2;26;470000;7390000;-9.2;-6.8;-11.3;0.5;2180.8;2.47
;Rovaniemi;20040227;2004;2;27;470000;7390000;-12.8;-9;-21.1;0.1;4082.6;1.76
;Rovaniemi;20040228;2004;2;28;470000;7390000;-22.3;-11.2;-29.8;0;4342.3;0.65
;Rovaniemi;20040229;2004;2;29;470000;7390000;-18;-7.6;-28.8;3.1;4933.1;1.03
;Rovaniemi;20040301;2004;3;1;470000;7390000;-10.8;-5.8;-18.1;0;2620.8;2.05
;Rovaniemi;20040302;2004;3;2;470000;7390000;-14.3;-4.1;-29.3;0;3083.8;1.41
;Rovaniemi;20040303;2004;3;3;470000;7390000;-9.7;-4.4;-17.1;0;6184.5;2.11
;Rovaniemi;20040304;2004;3;4;470000;7390000;-16.3;-3.8;-26.3;0;5449.4;1.05
;Rovaniemi;20040305;2004;3;5;470000;7390000;-15;-6.3;-24.1;0;5969.7;1.3
;Rovaniemi;20040306;2004;3;6;470000;7390000;-10.4;-5.7;-16.5;0.1;3781.9;2.03
;Rovaniemi;20040307;2004;3;7;470000;7390000;-7.6;0.7;-17.7;0;4463.5;2.67
;Rovaniemi;20040308;2004;3;8;470000;7390000;-9.3;-0.5;-18.6;0;6789;2.19
;Rovaniemi;20040309;2004;3;9;470000;7390000;-9.9;0.8;-22.3;0;6310.4;1.97
;Rovaniemi;20040310;2004;3;10;470000;7390000;-8;3.3;-16.7;0;6724.3;2.55
;Rovaniemi;20040311;2004;3;11;470000;7390000;-6.3;4.1;-15.2;0;7535.7;3.01
;Rovaniemi;20040312;2004;3;12;470000;7390000;-5;-3.2;-6.3;0;3911.8;3.84
;Rovaniemi;20040313;2004;3;13;470000;7390000;-6.3;-4.5;-7.2;0;6703.9;3.32
;Rovaniemi;20040314;2004;3;14;470000;7390000;-5.5;1.7;-17;1.2;5687.2;3.24
;Rovaniemi;20040315;2004;3;15;470000;7390000;0.5;1.4;-1.6;3.4;2394.2;6.14
;Rovaniemi;20040316;2004;3;16;470000;7390000;0.7;1.6;0.1;3.6;2341.4;6.09
;Rovaniemi;20040317;2004;3;17;470000;7390000;-3;1.1;-8.3;0;5680;4.18
;Rovaniemi;20040318;2004;3;18;470000;7390000;-0.5;0.8;-1.6;0.1;5460.4;4.95
;Rovaniemi;20040319;2004;3;19;470000;7390000;-0.7;2;-2.9;0;4740;4.96
;Rovaniemi;20040320;2004;3;20;470000;7390000;0.7;3.8;-3.5;0;4699.1;5.04
;Rovaniemi;20040321;2004;3;21;470000;7390000;-1;2.1;-2.3;0;4330.1;4.18
;Rovaniemi;20040322;2004;3;22;470000;7390000;-5.7;-2.2;-9;1.1;5341.1;2.88
;Rovaniemi;20040323;2004;3;23;470000;7390000;-6.1;-3.9;-7;0.7;6746.4;2.91
;Rovaniemi;20040324;2004;3;24;470000;7390000;-6.9;-3.2;-9.9;0.4;6450.4;2.76
;Rovaniemi;20040325;2004;3;25;470000;7390000;-7.8;-4.6;-8.8;0;9440.8;2.26
;Rovaniemi;20040326;2004;3;26;470000;7390000;-8.7;-3.5;-17.6;3.7;10810;2
;Rovaniemi;20040327;2004;3;27;470000;7390000;-4.9;-2.9;-7.6;1;7308.7;3.71
;Rovaniemi;20040328;2004;3;28;470000;7390000;-1.9;1.8;-4.5;0;7376.3;4.34
;Rovaniemi;20040329;2004;3;29;470000;7390000;-5.1;2.7;-19.2;0;8605.6;3.11
;Rovaniemi;20040330;2004;3;30;470000;7390000;-2.2;1.2;-4.1;0.3;6801.3;4.57
;Rovaniemi;20040331;2004;3;31;470000;7390000;-5.2;-1.5;-7.2;0;12773.9;2.55
;Rovaniemi;20040401;2004;4;1;470000;7390000;-9.3;-1.5;-17.3;0;14902.2;1.83
;Rovaniemi;20040402;2004;4;2;470000;7390000;-7.3;1.9;-22.1;0;14439.4;2.52
;Rovaniemi;20040403;2004;4;3;470000;7390000;-1.1;5.2;-4.3;0;11230.1;4.55
;Rovaniemi;20040404;2004;4;4;470000;7390000;-1.5;4.5;-4;0;12589.3;4.36
;Rovaniemi;20040405;2004;4;5;470000;7390000;-2.7;8.5;-16.3;0;15061.9;3.17
;Rovaniemi;20040406;2004;4;6;470000;7390000;-0.6;9.6;-12.5;0;15577.7;3.98
;Rovaniemi;20040407;2004;4;7;470000;7390000;0;9.4;-11.7;0;15877.8;4.09
;Rovaniemi;20040408;2004;4;8;470000;7390000;0.8;8.3;-10.6;0;12256.2;4.37
;Rovaniemi;20040409;2004;4;9;470000;7390000;2.5;5.5;0.6;6.1;6278.2;5.93
;Rovaniemi;20040410;2004;4;10;470000;7390000;0.7;5;-1.2;0;12768;4.3
;Rovaniemi;20040411;2004;4;11;470000;7390000;-1.7;4.2;-9.7;0;15888.9;3.64
;Rovaniemi;20040412;2004;4;12;470000;7390000;-0.9;5.2;-9.9;0;15307.4;3.83
;Rovaniemi;20040413;2004;4;13;470000;7390000;-1;5.5;-10.4;3.6;16884.3;3.41
;Rovaniemi;20040414;2004;4;14;470000;7390000;1.1;4.2;-1.9;0.7;5795.5;5.86
;Rovaniemi;20040415;2004;4;15;470000;7390000;3.9;8.3;0.5;0;9947.5;5.8
;Rovaniemi;20040416;2004;4;16;470000;7390000;2.8;7.2;-3.1;0;12468.8;5.94
;Rovaniemi;20040417;2004;4;17;470000;7390000;4.4;7.8;1.7;0;14854.6;6.45
;Rovaniemi;20040418;2004;4;18;470000;7390000;2.9;10.2;-3.4;0;14552.5;5.75
;Rovaniemi;20040419;2004;4;19;470000;7390000;4.2;9.5;-1.5;0;11466.5;6.06
;Rovaniemi;20040420;2004;4;20;470000;7390000;0;5.3;-0.9;0;11382.5;4.68
;Rovaniemi;20040421;2004;4;21;470000;7390000;-1.7;2.6;-4.7;0;18771;3.25
;Rovaniemi;20040422;2004;4;22;470000;7390000;-2.5;3.3;-11.6;0;20445;2.82
;Rovaniemi;20040423;2004;4;23;470000;7390000;-1;2.9;-6;0;19237.1;3.42
;Rovaniemi;20040424;2004;4;24;470000;7390000;-1.1;4.4;-6.8;0;20486;3.57
;Rovaniemi;20040425;2004;4;25;470000;7390000;1.2;7.5;-7.7;0;16934.5;3.94
;Rovaniemi;20040426;2004;4;26;470000;7390000;3.7;8.3;-0.6;0;16746.5;5.03
;Rovaniemi;20040427;2004;4;27;470000;7390000;4.3;11.3;-2.8;0;21798.1;5.5
;Rovaniemi;20040428;2004;4;28;470000;7390000;4.5;12.3;-4.7;0;22016.1;5.05
;Rovaniemi;20040429;2004;4;29;470000;7390000;5;12.8;-4.7;0;19370.7;4.96
;Rovaniemi;20040430;2004;4;30;470000;7390000;5.4;11.3;-0.9;0.1;15424.8;5.81
;Rovaniemi;20040501;2004;5;1;470000;7390000;4.4;8.4;0.9;0;18137.8;5.16
;Rovaniemi;20040502;2004;5;2;470000;7390000;5.7;10.2;-1.1;0;13866.1;5.25
;Rovaniemi;20040503;2004;5;3;470000;7390000;10.2;17.4;4.6;0;14579.8;7.37
;Rovaniemi;20040504;2004;5;4;470000;7390000;8.6;15.4;-0.2;1.8;14632.4;9
;Rovaniemi;20040505;2004;5;5;470000;7390000;11.7;18.4;6.9;0;13574.7;11.33
;Rovaniemi;20040506;2004;5;6;470000;7390000;12.7;21.7;-0.1;0;19792.5;10.36
;Rovaniemi;20040507;2004;5;7;470000;7390000;12.6;21;0.6;0;19214.4;10.33
;Rovaniemi;20040508;2004;5;8;470000;7390000;13.3;22.6;1.2;0;20360.4;10.3
;Rovaniemi;20040509;2004;5;9;470000;7390000;6.8;19.9;3.1;0.5;12260.4;6.82
;Rovaniemi;20040510;2004;5;10;470000;7390000;1.3;5.3;-0.1;0;11786.6;5.08
;Rovaniemi;20040511;2004;5;11;470000;7390000;-0.2;3.9;-4.6;0;19122.1;3.53
;Rovaniemi;20040512;2004;5;12;470000;7390000;0.9;5.2;-7.1;0;20412.3;3.54
;Rovaniemi;20040513;2004;5;13;470000;7390000;2;6.2;-2.5;0;16362.3;4.19
;Rovaniemi;20040514;2004;5;14;470000;7390000;4;9.6;-2.9;0;16726.4;4.37
;Rovaniemi;20040515;2004;5;15;470000;7390000;1.8;6.4;-2.9;3;9516.1;6
;Rovaniemi;20040516;2004;5;16;470000;7390000;2;5.1;-0.1;0.3;12014.7;5.51
;Rovaniemi;20040517;2004;5;17;470000;7390000;4.4;10.2;-3.1;9.5;20804.2;5.04
;Rovaniemi;20040518;2004;5;18;470000;7390000;5.5;7;3.4;11.3;5820.6;8.73
;Rovaniemi;20040519;2004;5;19;470000;7390000;7.7;12.7;3.8;0;18245;7.68
;Rovaniemi;20040520;2004;5;20;470000;7390000;7.3;14.3;-1.7;6.6;15797.1;7.38
;Rovaniemi;20040521;2004;5;21;470000;7390000;6.9;7.9;6;4.7;7440.9;9
;Rovaniemi;20040522;2004;5;22;470000;7390000;6.5;9.7;4.3;1.2;5401.4;8.64
;Rovaniemi;20040523;2004;5;23;470000;7390000;4.5;6.3;3.6;0;3644.5;7.48
;Rovaniemi;20040524;2004;5;24;470000;7390000;4.8;8.6;3.1;0.6;6384;7.33
;Rovaniemi;20040525;2004;5;25;470000;7390000;5.3;8.1;3.1;2.4;6226.6;7.39
;Rovaniemi;20040526;2004;5;26;470000;7390000;6.4;9.1;4.3;0;11577.7;7.78
;Rovaniemi;20040527;2004;5;27;470000;7390000;7.5;11;3.9;0;18829.6;6.72
;Rovaniemi;20040528;2004;5;28;470000;7390000;7.9;13;2.3;8.1;25288.3;8.36
;Rovaniemi;20040529;2004;5;29;470000;7390000;6.6;9.5;3.5;1;18460.3;7.61
;Rovaniemi;20040530;2004;5;30;470000;7390000;7;12.2;4.1;0;22168.2;6.26
;Rovaniemi;20040531;2004;5;31;470000;7390000;8.5;12.7;-1.1;0;17643.9;5.69
;Rovaniemi;20040601;2004;6;1;470000;7390000;8.4;11.7;4.5;0.9;18795.4;6.55
;Rovaniemi;20040602;2004;6;2;470000;7390000;7.9;12.2;-1.6;0;16449;5.64
;Rovaniemi;20040603;2004;6;3;470000;7390000;11.4;17.4;0;0;20288.8;6.76
;Rovaniemi;20040604;2004;6;4;470000;7390000;9.5;15;6.1;0;26211.9;5.65
;Rovaniemi;20040605;2004;6;5;470000;7390000;8.6;12.8;2.3;10.8;14179.7;8.25
;Rovaniemi;20040606;2004;6;6;470000;7390000;6.6;8.9;3.6;0;12760;6.8
;Rovaniemi;20040607;2004;6;7;470000;7390000;5.2;9.9;-0.6;0;22009.4;5.75
;Rovaniemi;20040608;2004;6;8;470000;7390000;6.5;10.9;-1.3;0.1;18965.7;6.17
;Rovaniemi;20040609;2004;6;9;470000;7390000;8.7;12.3;4;0;19221.9;5.87
;Rovaniemi;20040610;2004;6;10;470000;7390000;10.2;14.3;3.2;0.1;20190.8;6.9
;Rovaniemi;20040611;2004;6;11;470000;7390000;11.2;15.8;6.9;4.8;22771.5;10.39
;Rovaniemi;20040612;2004;6;12;470000;7390000;12.9;18.7;4.4;0.6;15393.1;9.49
;Rovaniemi;20040613;2004;6;13;470000;7390000;12.7;17;8.1;2.7;24655.3;8.09
;Rovaniemi;20040614;2004;6;14;470000;7390000;9.2;16;7.9;6.4;9334.2;10.5
;Rovaniemi;20040615;2004;6;15;470000;7390000;9.4;12;8.1;1.1;14066.9;9.98
;Rovaniemi;20040616;2004;6;16;470000;7390000;7.5;10.5;5.5;0.2;12730.7;7.15
;Rovaniemi;20040617;2004;6;17;470000;7390000;7.4;11.9;2.7;0;14751.9;7.52
;Rovaniemi;20040618;2004;6;18;470000;7390000;10.5;15.2;4.2;1.1;14783.1;8.48
;Rovaniemi;20040619;2004;6;19;470000;7390000;12.6;17.3;4.5;0;18273.4;7.91
;Rovaniemi;20040620;2004;6;20;470000;7390000;14.2;19.9;5.8;0;21869;8.2
;Rovaniemi;20040621;2004;6;21;470000;7390000;13.8;19;10.5;0;22683.2;10.01
;Rovaniemi;20040622;2004;6;22;470000;7390000;14.9;19.9;6.3;0;20935.1;9.33
;Rovaniemi;20040623;2004;6;23;470000;7390000;14.1;19.2;8;8.1;16371.9;10.75
;Rovaniemi;20040624;2004;6;24;470000;7390000;15.6;21.6;7.9;6.8;25833.3;11.36
;Rovaniemi;20040625;2004;6;25;470000;7390000;13.8;20.6;10.1;4.9;8345.2;14.15
;Rovaniemi;20040626;2004;6;26;470000;7390000;16.5;20.9;11.8;0.7;19930.8;13.43
;Rovaniemi;20040627;2004;6;27;470000;7390000;18.4;23.7;12.9;0;24680.4;13.88
;Rovaniemi;20040628;2004;6;28;470000;7390000;15.3;21.5;12.8;5.9;12309.5;13.74
;Rovaniemi;20040629;2004;6;29;470000;7390000;12.6;14.3;11;1.1;3420.1;13.22
;Rovaniemi;20040630;2004;6;30;470000;7390000;17.8;23.2;12.2;0;16844.4;15.83
;Rovaniemi;20040701;2004;7;1;470000;7390000;20.3;24.4;17.7;4.1;21674.8;16.35
;Rovaniemi;20040702;2004;7;2;470000;7390000;17.4;22.4;12.8;2;20492.4;15.31
;Rovaniemi;20040703;2004;7;3;470000;7390000;15.3;21.6;11.4;4.9;11334.2;16.12
;Rovaniemi;20040704;2004;7;4;470000;7390000;14.8;17.8;10.4;1;18049.5;14.03
;Rovaniemi;20040705;2004;7;5;470000;7390000;17;20.5;10.5;0;16024.4;13.62
;Rovaniemi;20040706;2004;7;6;470000;7390000;16.6;23.1;14.5;11;15062.2;15.54
;Rovaniemi;20040707;2004;7;7;470000;7390000;16.1;21.2;12.7;0.4;18273.4;13.84
;Rovaniemi;20040708;2004;7;8;470000;7390000;14.5;19.1;11.3;1.1;15592.1;12.96
;Rovaniemi;20040709;2004;7;9;470000;7390000;13.6;17.7;9.8;0;12712.8;11.31
;Rovaniemi;20040710;2004;7;10;470000;7390000;14.2;18.8;10.9;0.3;18558.6;13.1
;Rovaniemi;20040711;2004;7;11;470000;7390000;14.4;20.6;9;3.1;15381.1;13.34
;Rovaniemi;20040712;2004;7;12;470000;7390000;16.5;21;12.2;13.6;12479.3;14.98
;Rovaniemi;20040713;2004;7;13;470000;7390000;15.8;20.1;13.1;5;13692.3;15.46
;Rovaniemi;20040714;2004;7;14;470000;7390000;15.9;20.5;11.8;2;13047.1;15.71
;Rovaniemi;20040715;2004;7;15;470000;7390000;14.8;19.2;12.6;7.7;15338.2;14.26
;Rovaniemi;20040716;2004;7;16;470000;7390000;13.8;17.5;9.1;0;11791.5;13.03
;Rovaniemi;20040717;2004;7;17;470000;7390000;16.3;22;10.7;0;19429.8;12.46
;Rovaniemi;20040718;2004;7;18;470000;7390000;16.3;22.2;8.6;0;23334.1;11.98
;Rovaniemi;20040719;2004;7;19;470000;7390000;17.9;23.5;12.1;0;23268.5;12.9
;Rovaniemi;20040720;2004;7;20;470000;7390000;17.4;22.8;12.5;6.7;17012.6;15.2
;Rovaniemi;20040721;2004;7;21;470000;7390000;13.5;17.1;12.1;0;12912.9;11.79
;Rovaniemi;20040722;2004;7;22;470000;7390000;14.7;20.2;10.5;0;20012.4;11.44
;Rovaniemi;20040723;2004;7;23;470000;7390000;15.2;23;4.8;0;25009;11.46
;Rovaniemi;20040724;2004;7;24;470000;7390000;16.3;21.8;7.7;0;23007.1;13.62
;Rovaniemi;20040725;2004;7;25;470000;7390000;18.4;23.1;13.4;0.2;18150;14.26
;Rovaniemi;20040726;2004;7;26;470000;7390000;18.6;24;11.6;0.1;19283.5;15.14
;Rovaniemi;20040727;2004;7;27;470000;7390000;17.5;20.9;14.9;7.6;13437.5;16.77
;Rovaniemi;20040728;2004;7;28;470000;7390000;15.8;17.9;15;0.3;8048.8;16.57
;Rovaniemi;20040729;2004;7;29;470000;7390000;16.1;20.1;10.5;0;7582.7;15.45
;Rovaniemi;20040730;2004;7;30;470000;7390000;17.6;23.4;10.8;0;19670.6;14.83
;Rovaniemi;20040731;2004;7;31;470000;7390000;16.6;23.2;7.7;0;21970.7;13.17
;Rovaniemi;20040801;2004;8;1;470000;7390000;16.1;23.2;5.7;0;23052.9;12.6
;Rovaniemi;20040802;2004;8;2;470000;7390000;16.2;23.4;4.9;20.7;19876;12.74
;Rovaniemi;20040803;2004;8;3;470000;7390000;17.6;20.6;14.7;12.8;10202.7;17.74
;Rovaniemi;20040804;2004;8;4;470000;7390000;17.9;20.7;15.9;10.8;7906.9;19.53
;Rovaniemi;20040805;2004;8;5;470000;7390000;19.7;24.4;15.7;0;10870.7;19.39
;Rovaniemi;20040806;2004;8;6;470000;7390000;18.4;24.8;12.1;0;17426.2;17.95
;Rovaniemi;20040807;2004;8;7;470000;7390000;18.8;24.6;16.5;12.9;12113.4;18.56
;Rovaniemi;20040808;2004;8;8;470000;7390000;16.9;20.8;13.6;0;12300.2;15.66
;Rovaniemi;20040809;2004;8;9;470000;7390000;15;18.9;10.8;0.7;14871.8;13.48
;Rovaniemi;20040810;2004;8;10;470000;7390000;15.5;18.9;13.1;2.1;10412.7;15.22
;Rovaniemi;20040811;2004;8;11;470000;7390000;13.3;17.1;11.8;0;9607.3;12.47
;Rovaniemi;20040812;2004;8;12;470000;7390000;10.8;14.1;8.4;2.7;13078.7;10.03
;Rovaniemi;20040813;2004;8;13;470000;7390000;8.5;12;7.1;0.6;12408.4;9
;Rovaniemi;20040814;2004;8;14;470000;7390000;7.3;12.5;3.1;0;16337.2;7.63
;Rovaniemi;20040815;2004;8;15;470000;7390000;7.9;14.5;-1.1;0;16711.8;7.96
;Rovaniemi;20040816;2004;8;16;470000;7390000;9.2;13.7;5.8;2.4;9401.6;9.98
;Rovaniemi;20040817;2004;8;17;470000;7390000;8.8;14.1;1.5;6;9965.9;10.14
;Rovaniemi;20040818;2004;8;18;470000;7390000;9.8;11.5;8.2;0.5;5783;10.99
;Rovaniemi;20040819;2004;8;19;470000;7390000;10.2;16.5;2.4;4.4;13798.9;10.48
;Rovaniemi;20040820;2004;8;20;470000;7390000;9.5;12.3;8.3;8.1;2112.2;11.01
;Rovaniemi;20040821;2004;8;21;470000;7390000;14.6;17.1;9.6;14.1;6927.6;15.74
;Rovaniemi;20040822;2004;8;22;470000;7390000;13.7;16.5;12.8;5.4;6316.6;14.95
;Rovaniemi;20040823;2004;8;23;470000;7390000;11.8;15.5;9.5;1.2;8121;12.48
;Rovaniemi;20040824;2004;8;24;470000;7390000;8.1;10.5;6.8;0.7;6478.4;8.96
;Rovaniemi;20040825;2004;8;25;470000;7390000;8.9;11.7;6.2;0;8753;9.07
;Rovaniemi;20040826;2004;8;26;470000;7390000;7.5;11.5;3.8;0;9596.3;8.92
;Rovaniemi;20040827;2004;8;27;470000;7390000;10;16;0.6;0;11308.3;8.93
;Rovaniemi;20040828;2004;8;28;470000;7390000;10.5;12.6;7.2;3.3;4227.8;11.6
;Rovaniemi;20040829;2004;8;29;470000;7390000;12.4;14.1;11;3.3;9453.8;13.8
;Rovaniemi;20040830;2004;8;30;470000;7390000;13.1;17.7;8.6;0;12885.1;8.93
;Rovaniemi;20040831;2004;8;31;470000;7390000;11.8;18.5;2.8;0;13586.3;11.76
;Rovaniemi;20040901;2004;9;1;470000;7390000;14.9;18.3;11;19.7;6130.2;15.62
;Rovaniemi;20040902;2004;9;2;470000;7390000;14.9;16.1;14.3;6.1;3346.2;16.7
;Rovaniemi;20040903;2004;9;3;470000;7390000;13.2;15.5;12.8;2.1;2548.5;14.62
;Rovaniemi;20040904;2004;9;4;470000;7390000;13.1;15.1;10.9;0.1;4896.5;13.55
;Rovaniemi;20040905;2004;9;5;470000;7390000;15;19.7;13.2;1.8;7595.1;13.83
;Rovaniemi;20040906;2004;9;6;470000;7390000;10.9;16.1;5.1;0;10819.8;9
;Rovaniemi;20040907;2004;9;7;470000;7390000;8.2;13.2;6.2;1.5;12012;7.98
;Rovaniemi;20040908;2004;9;8;470000;7390000;4.3;8.5;0.1;0;8329.9;6.21
;Rovaniemi;20040909;2004;9;9;470000;7390000;5.2;10.7;-2.3;1.6;7771.7;7.7
;Rovaniemi;20040910;2004;9;10;470000;7390000;11.4;15.7;7.4;0.1;7550.4;10.08
;Rovaniemi;20040911;2004;9;11;470000;7390000;6.4;11.6;2.8;0;11275.2;6.62
;Rovaniemi;20040912;2004;9;12;470000;7390000;5.7;12.3;-3.2;7.1;3522.5;8.53
;Rovaniemi;20040913;2004;9;13;470000;7390000;4.9;10;0.3;5.9;7358.8;7.17
;Rovaniemi;20040914;2004;9;14;470000;7390000;3.7;10.1;-2;9.8;2116.9;7.37
;Rovaniemi;20040915;2004;9;15;470000;7390000;5;10.1;1.3;13.3;8608.8;7.58
;Rovaniemi;20040916;2004;9;16;470000;7390000;5.1;10;1.2;0;8915.7;6.59
;Rovaniemi;20040917;2004;9;17;470000;7390000;3.8;8.2;1.2;1.9;10130.6;6.18
;Rovaniemi;20040918;2004;9;18;470000;7390000;4;6.2;-0.8;0.6;3378.7;7.69
;Rovaniemi;20040919;2004;9;19;470000;7390000;7.1;9;4.7;9.6;1583.7;9.51
;Rovaniemi;20040920;2004;9;20;470000;7390000;9.2;12.2;5.9;0.8;5950.2;10.48
;Rovaniemi;20040921;2004;9;21;470000;7390000;10.1;12.1;8.6;5.1;3172.6;11
;Rovaniemi;20040922;2004;9;22;470000;7390000;10.1;11.5;8.8;8.4;1300.3;11.82
;Rovaniemi;20040923;2004;9;23;470000;7390000;9.7;11.4;8.7;0.2;3607.5;11.26
;Rovaniemi;20040924;2004;9;24;470000;7390000;8.8;10.2;7.3;3.5;4169;10.76
;Rovaniemi;20040925;2004;9;25;470000;7390000;9.5;12.2;8.5;0.9;3709.4;10.8
;Rovaniemi;20040926;2004;9;26;470000;7390000;8.7;10.4;7.2;0.6;3285.6;10.65
;Rovaniemi;20040927;2004;9;27;470000;7390000;8.3;9.3;7.6;3.8;2824.8;10.42
