OmaTunniste;kunta;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
;Vaala;20090911;2009;9;11;510000;7180000;8.2;12.4;1.4;2.6;6858.4;9.95
;Vaala;20090912;2009;9;12;510000;7180000;9.7;15;6.2;0;6166.9;9.78
;Vaala;20090913;2009;9;13;510000;7180000;6.7;16.4;-1.9;0.1;9889.1;8.12
;Vaala;20090914;2009;9;14;510000;7180000;8.1;16.9;0.2;0;10080.2;9.18
;Vaala;20090915;2009;9;15;510000;7180000;10.9;19.4;1.4;0;11993.5;10.53
;Vaala;20090916;2009;9;16;510000;7180000;10.7;16.1;7.7;9.4;8850.8;10.39
;Vaala;20090917;2009;9;17;510000;7180000;8;11.6;4.4;1.2;8718.4;8.56
;Vaala;20090918;2009;9;18;510000;7180000;4.9;10.7;-2.1;1.5;11970.9;6.43
;Vaala;20090919;2009;9;19;510000;7180000;10.2;14.1;4.9;0.1;6354;11.04
;Vaala;20090920;2009;9;20;510000;7180000;11.2;17.8;3.4;0;7656.8;10.84
;Vaala;20090921;2009;9;21;510000;7180000;10.3;15;6.4;0;10756.5;9.77
;Vaala;20090922;2009;9;22;510000;7180000;8.6;13.6;3.9;3.3;5865.6;9.97
;Vaala;20090923;2009;9;23;510000;7180000;10.4;14.4;6.4;0;7036.6;10.4
;Vaala;20090924;2009;9;24;510000;7180000;8;11;4.9;0;7994.7;8.39
;Vaala;20090925;2009;9;25;510000;7180000;5.3;12;-1;2.9;8896.3;7.1
;Vaala;20090926;2009;9;26;510000;7180000;12.1;15.9;4.8;0;7320.8;10.87
;Vaala;20090927;2009;9;27;510000;7180000;12.4;16.6;9.3;0.2;5236.8;10.69
;Vaala;20090928;2009;9;28;510000;7180000;4.6;10.3;0.6;5.3;6697.2;7.87
;Vaala;20090929;2009;9;29;510000;7180000;2.7;6.2;0.4;4.3;5456.6;6.42
;Vaala;20090930;2009;9;30;510000;7180000;2.4;6.5;0;4.1;3971.6;6.76
;Vaala;20091001;2009;10;1;510000;7180000;0.8;6.6;-2;0;6443.8;5.91
;Vaala;20091002;2009;10;2;510000;7180000;-2.1;5.4;-7.1;1.6;6067.8;4.85
;Vaala;20091003;2009;10;3;510000;7180000;-0.4;6.2;-5.4;0.3;5395.8;5.48
;Vaala;20091004;2009;10;4;510000;7180000;1.8;3.6;-1.4;7.4;1643.1;6.47
;Vaala;20091005;2009;10;5;510000;7180000;1.8;3;0.1;10.7;1719.6;6.82
;Vaala;20091006;2009;10;6;510000;7180000;0.3;2;-0.6;1.8;4117.7;6.07
;Vaala;20091007;2009;10;7;510000;7180000;2.2;7.8;-3;4.1;689.9;6.52
;Vaala;20091008;2009;10;8;510000;7180000;1.8;5.4;0.3;0;4687.7;4.92
;Vaala;20091009;2009;10;9;510000;7180000;0.2;5;-2.4;0;6754.9;5.09
;Vaala;20091010;2009;10;10;510000;7180000;0.2;4.8;-2.6;0;5796.2;5.02
;Vaala;20091011;2009;10;11;510000;7180000;-2.7;4.8;-6;0;5649.5;3.99
;Vaala;20091012;2009;10;12;510000;7180000;-3.3;1.2;-7.6;0;2975.4;4.29
;Vaala;20091013;2009;10;13;510000;7180000;-2.2;1.5;-4;0;5058.9;3.95
;Vaala;20091014;2009;10;14;510000;7180000;-5.3;1;-10.1;0;4710.3;3.4
;Vaala;20091015;2009;10;15;510000;7180000;-0.7;6;-9;0;3988.7;3.89
;Vaala;20091016;2009;10;16;510000;7180000;0.8;2.4;0;8.2;1386.1;4.81
;Vaala;20091017;2009;10;17;510000;7180000;0.8;1.7;0.2;0.4;1864.6;6.28
;Vaala;20091018;2009;10;18;510000;7180000;0.3;1.6;-0.8;0.2;1063.5;5.86
;Vaala;20091019;2009;10;19;510000;7180000;0.9;2.9;-2;1.9;1290.8;5.99
;Vaala;20091020;2009;10;20;510000;7180000;1.3;3;-2.6;0;1176.2;6.43
;Vaala;20091021;2009;10;21;510000;7180000;3.1;3.7;2.4;0;1313.1;6.95
;Vaala;20091022;2009;10;22;510000;7180000;1.1;3.1;0;0.6;1651.1;5.84
;Vaala;20091023;2009;10;23;510000;7180000;-0.6;0.9;-1.2;0;2055.1;4.96
;Vaala;20091024;2009;10;24;510000;7180000;-1.2;1;-4.1;0.1;2948.3;4.8
;Vaala;20091025;2009;10;25;510000;7180000;-0.2;1.1;-6;0.8;1316.6;5.79
;Vaala;20091026;2009;10;26;510000;7180000;0.8;1.9;-0.4;2.9;882.2;6.28
;Vaala;20091027;2009;10;27;510000;7180000;0.1;1.4;-1;0.6;985.5;6.1
;Vaala;20091028;2009;10;28;510000;7180000;-1;0;-1.4;0.3;1034.2;5.46
;Vaala;20091029;2009;10;29;510000;7180000;-3.8;-1;-6.5;0;3119.2;3.85
;Vaala;20091030;2009;10;30;510000;7180000;-5.9;-2.6;-9.6;0;1472.1;3.25
;Vaala;20091031;2009;10;31;510000;7180000;-7.3;-3.1;-13;0;2454.3;3.08
;Vaala;20091101;2009;11;1;510000;7180000;-1.4;0.4;-5;0.5;737;5.4
;Vaala;20091102;2009;11;2;510000;7180000;0.5;2.2;-1.6;0;1192.5;5.93
;Vaala;20091103;2009;11;3;510000;7180000;0.3;0.6;-1.6;0;520.7;4.93
;Vaala;20091104;2009;11;4;510000;7180000;-2.5;0.6;-4.6;0;619.4;4.65
;Vaala;20091105;2009;11;5;510000;7180000;-1.9;-0.6;-3.1;0;443;4.67
;Vaala;20091106;2009;11;6;510000;7180000;-1.2;0.4;-2.6;0.4;981.7;4.46
;Vaala;20091107;2009;11;7;510000;7180000;-1.3;-0.6;-2.9;1.5;284.4;4.91
;Vaala;20091108;2009;11;8;510000;7180000;0.3;0.6;-0.6;0.4;362.7;6.17
;Vaala;20091109;2009;11;9;510000;7180000;1.3;1.9;0.1;0.2;566.6;6.61
;Vaala;20091110;2009;11;10;510000;7180000;0.7;2;0.3;4.5;262.6;6.37
;Vaala;20091111;2009;11;11;510000;7180000;-1.5;0.5;-2.6;0.9;771.5;4.95
;Vaala;20091112;2009;11;12;510000;7180000;-3.2;-2.4;-4;1.5;1153.5;4.38
;Vaala;20091113;2009;11;13;510000;7180000;-4.5;-2.9;-6;0.3;619.1;4.03
;Vaala;20091114;2009;11;14;510000;7180000;-5;-3.8;-7.4;2.9;370.8;3.54
;Vaala;20091115;2009;11;15;510000;7180000;-2.5;-0.2;-4.9;0.3;609.9;4.62
;Vaala;20091116;2009;11;16;510000;7180000;0.5;1.9;-0.4;0.1;520.4;5.89
;Vaala;20091117;2009;11;17;510000;7180000;-0.9;0;-1.8;0.4;373.7;5.4
;Vaala;20091118;2009;11;18;510000;7180000;0.6;0.8;-0.1;1.2;260.3;6.22
;Vaala;20091119;2009;11;19;510000;7180000;0.7;1.1;0.4;0.3;299.2;6.38
;Vaala;20091120;2009;11;20;510000;7180000;0.3;1.1;-0.1;12.3;341.3;6.17
;Vaala;20091121;2009;11;21;510000;7180000;2.5;5.3;1;0.4;179.3;7.11
;Vaala;20091122;2009;11;22;510000;7180000;1.3;3.5;0.6;2.4;248.3;6.58
;Vaala;20091123;2009;11;23;510000;7180000;2;4.6;-0.1;7.2;133.7;6.85
;Vaala;20091124;2009;11;24;510000;7180000;3.7;4.5;2.9;2.1;154;7.85
;Vaala;20091125;2009;11;25;510000;7180000;1.3;3;0.6;3.1;118.5;6.66
;Vaala;20091126;2009;11;26;510000;7180000;1.5;3.4;0.4;3;156.2;6.62
;Vaala;20091127;2009;11;27;510000;7180000;3.9;4.3;3.4;2;203;7.47
;Vaala;20091128;2009;11;28;510000;7180000;3.3;3.8;3;0.5;133.5;7.24
;Vaala;20091129;2009;11;29;510000;7180000;1.7;3.1;0.4;2.4;102;6.7
;Vaala;20091130;2009;11;30;510000;7180000;0.8;1.6;-0.4;5.9;141.1;6.27
;Vaala;20091201;2009;12;1;510000;7180000;1.5;4.5;-1.1;0.6;87;6.08
;Vaala;20091202;2009;12;2;510000;7180000;-1.3;1.4;-2.2;0;377.5;4.93
;Vaala;20091203;2009;12;3;510000;7180000;-7.1;-2;-9.1;0;214.1;3.14
;Vaala;20091204;2009;12;4;510000;7180000;-6.6;-4.5;-8.7;0.1;249.4;3.27
;Vaala;20091205;2009;12;5;510000;7180000;-5.9;-4;-8.8;4.5;135.8;3.48
;Vaala;20091206;2009;12;6;510000;7180000;-3.3;-2.6;-5.2;0.4;125.7;4.44
;Vaala;20091207;2009;12;7;510000;7180000;-1.5;-1.1;-2.8;0.1;168.2;5.2
;Vaala;20091208;2009;12;8;510000;7180000;-0.6;-0.3;-1.2;0.1;58.2;5.67
;Vaala;20091209;2009;12;9;510000;7180000;-1.7;-0.6;-4;0.2;118.4;5.04
;Vaala;20091210;2009;12;10;510000;7180000;-3.1;-1.9;-4.1;0;5.2;4.46
;Vaala;20091211;2009;12;11;510000;7180000;-6.1;-3.7;-8.5;0.4;10.6;3.48
;Vaala;20091212;2009;12;12;510000;7180000;-3.4;-1.8;-5.8;0.8;131.6;4.44
;Vaala;20091213;2009;12;13;510000;7180000;-11.8;-2.1;-20.6;0.1;210.8;1.9
;Vaala;20091214;2009;12;14;510000;7180000;-18.9;-15.6;-23;0.2;9.4;0.99
;Vaala;20091215;2009;12;15;510000;7180000;-17.7;-14;-20;0.2;193.2;1.09
;Vaala;20091216;2009;12;16;510000;7180000;-21.6;-13.8;-25.4;0;166.2;0.74
;Vaala;20091217;2009;12;17;510000;7180000;-19.5;-14.2;-26.3;0;243.5;0.9
;Vaala;20091218;2009;12;18;510000;7180000;-10.3;-8.5;-14.2;0.1;171.4;2.27
;Vaala;20091219;2009;12;19;510000;7180000;-7.7;-6.7;-9.8;0;132.5;2.86
;Vaala;20091220;2009;12;20;510000;7180000;-14.9;-6.6;-18;1.2;105.3;1.44
;Vaala;20091221;2009;12;21;510000;7180000;-11.5;-10.6;-13.6;6.3;76.8;1.96
;Vaala;20091222;2009;12;22;510000;7180000;-13.1;-10.2;-16.1;2;160.4;1.71
;Vaala;20091223;2009;12;23;510000;7180000;-7.5;-6;-10.2;3.5;136.9;2.76
;Vaala;20091224;2009;12;24;510000;7180000;-11.3;-8;-13.7;2.1;85.7;1.93
;Vaala;20091225;2009;12;25;510000;7180000;-24.8;-13.5;-29.4;0;155.9;0.52
;Vaala;20091226;2009;12;26;510000;7180000;-17.2;-13.7;-26.4;0;211.3;1.1
;Vaala;20091227;2009;12;27;510000;7180000;-13.4;-11.2;-16.9;4.1;127.4;1.53
;Vaala;20091228;2009;12;28;510000;7180000;-20;-10.9;-29.1;4.8;100.6;0.85
;Vaala;20091229;2009;12;29;510000;7180000;-4.3;-3.4;-10.9;1.3;74.1;4.01
;Vaala;20091230;2009;12;30;510000;7180000;-10.1;-4.1;-12;0.8;133.5;2.18
;Vaala;20091231;2009;12;31;510000;7180000;-11.1;-10;-12.9;0.7;155.6;1.96
;Vaala;20100101;2010;1;1;510000;7180000;-14;-10;-17.5;0.2;197.9;1.48
;Vaala;20100102;2010;1;2;510000;7180000;-21.8;-14.8;-31.8;0.4;241.1;0.68
;Vaala;20100103;2010;1;3;510000;7180000;-19.3;-15.8;-32.1;2;299.2;0.92
;Vaala;20100104;2010;1;4;510000;7180000;-18.7;-15.9;-20.5;1.1;197.8;0.95
;Vaala;20100105;2010;1;5;510000;7180000;-18.4;-16.6;-20.5;2.2;169.1;0.98
;Vaala;20100106;2010;1;6;510000;7180000;-22.7;-16.9;-28.6;0;277.3;0.64
;Vaala;20100107;2010;1;7;510000;7180000;-30;-25.2;-34.4;0;201.6;0.3
;Vaala;20100108;2010;1;8;510000;7180000;-30.3;-24.2;-33.6;0.3;267.4;0.28
;Vaala;20100109;2010;1;9;510000;7180000;-21.7;-17.6;-29.8;0;372.6;0.71
;Vaala;20100110;2010;1;10;510000;7180000;-15.2;-8.4;-21.7;0;431.2;1.39
;Vaala;20100111;2010;1;11;510000;7180000;-11;-8;-18;0;340.4;2.09
;Vaala;20100112;2010;1;12;510000;7180000;-8.8;-3.8;-11;0.1;268.8;2.67
;Vaala;20100113;2010;1;13;510000;7180000;-10.5;-6.6;-12.5;0;387.5;2.26
;Vaala;20100114;2010;1;14;510000;7180000;-10.9;-8.4;-14;0.2;289.1;2.17
;Vaala;20100115;2010;1;15;510000;7180000;-9.3;-8;-10.1;0.4;535.9;2.53
;Vaala;20100116;2010;1;16;510000;7180000;-5.2;-3.8;-8.8;1.2;253.6;3.75
;Vaala;20100117;2010;1;17;510000;7180000;-4.8;-3.4;-6.8;0.1;199.7;3.75
;Vaala;20100118;2010;1;18;510000;7180000;-8.4;-6.6;-9.8;0;461;2.69
;Vaala;20100119;2010;1;19;510000;7180000;-14.7;-9.6;-19.9;0.1;450.5;1.45
;Vaala;20100120;2010;1;20;510000;7180000;-14;-10;-19.4;0;732.9;1.57
;Vaala;20100121;2010;1;21;510000;7180000;-22;-19;-25;0;865.9;0.71
;Vaala;20100122;2010;1;22;510000;7180000;-24.8;-22.2;-27.6;0;918.1;0.52
;Vaala;20100123;2010;1;23;510000;7180000;-25.4;-23.4;-27.4;0;1013.2;0.49
;Vaala;20100124;2010;1;24;510000;7180000;-22.3;-17;-27.9;0.2;700.4;0.68
;Vaala;20100125;2010;1;25;510000;7180000;-12.4;-10.6;-17;0;962.2;1.86
;Vaala;20100126;2010;1;26;510000;7180000;-16.8;-12;-19.8;0.1;1088.7;1.19
;Vaala;20100127;2010;1;27;510000;7180000;-18.6;-15.6;-21.1;0.1;1338.3;0.96
;Vaala;20100128;2010;1;28;510000;7180000;-22.1;-18.4;-23.3;0.9;1208.1;0.67
;Vaala;20100129;2010;1;29;510000;7180000;-19.5;-18.4;-23.6;0.9;920.4;0.86
;Vaala;20100130;2010;1;30;510000;7180000;-15.9;-14.6;-18.5;1.1;1001;1.25
;Vaala;20100131;2010;1;31;510000;7180000;-12.2;-10;-15.7;3;749.6;1.79
;Vaala;20100201;2010;2;1;510000;7180000;-10.8;-4.6;-16.6;6;1063.9;2.09
;Vaala;20100202;2010;2;2;510000;7180000;-6.7;-2.8;-14.8;5.8;592.3;2.97
;Vaala;20100203;2010;2;3;510000;7180000;-12;-5.6;-16.6;0;737.7;1.89
;Vaala;20100204;2010;2;4;510000;7180000;-12.4;-6.4;-24.4;3.9;626.7;1.87
;Vaala;20100205;2010;2;5;510000;7180000;-5.4;-4.6;-7.4;3.6;922;3.54
;Vaala;20100206;2010;2;6;510000;7180000;-3.4;-2.4;-4.6;1.7;1045.6;4.18
;Vaala;20100207;2010;2;7;510000;7180000;-4.5;-3.8;-5.5;1;870.1;3.84
;Vaala;20100208;2010;2;8;510000;7180000;-5.6;-3.9;-7.5;2.5;1159.4;3.52
;Vaala;20100209;2010;2;9;510000;7180000;-10.2;-7.4;-13.5;0.5;1438.5;2.19
;Vaala;20100210;2010;2;10;510000;7180000;-17.6;-13.3;-20.8;1.2;2226.9;1.1
;Vaala;20100211;2010;2;11;510000;7180000;-14.9;-11.2;-20.1;4.5;2493.3;1.43
;Vaala;20100212;2010;2;12;510000;7180000;-14.4;-10.6;-23.6;0;3021.1;1.49
;Vaala;20100213;2010;2;13;510000;7180000;-18.8;-12.4;-25;2.4;3105.4;0.98
;Vaala;20100214;2010;2;14;510000;7180000;-10.9;-6.1;-19.4;0;3342;2.14
;Vaala;20100215;2010;2;15;510000;7180000;-8.3;-4.8;-11.5;0.3;2348.6;2.69
;Vaala;20100216;2010;2;16;510000;7180000;-14.4;-6.6;-21;0;3785;1.51
;Vaala;20100217;2010;2;17;510000;7180000;-25;-17.8;-30.2;0;3667.8;0.51
;Vaala;20100218;2010;2;18;510000;7180000;-25.6;-20.2;-29.6;0;3641.9;0.48
;Vaala;20100219;2010;2;19;510000;7180000;-27.4;-18.6;-35.1;0;4242.9;0.38
;Vaala;20100220;2010;2;20;510000;7180000;-28.3;-19.8;-34;0;4394.3;0.34
;Vaala;20100221;2010;2;21;510000;7180000;-22.5;-15;-34.2;4;2863.2;0.58
;Vaala;20100222;2010;2;22;510000;7180000;-16.3;-15;-17.4;0.7;3370;1.11
;Vaala;20100223;2010;2;23;510000;7180000;-20.3;-15;-26.2;6.1;4658.9;0.79
;Vaala;20100224;2010;2;24;510000;7180000;-16.3;-14;-19.9;1.3;3565.1;1.16
;Vaala;20100225;2010;2;25;510000;7180000;-14.4;-9.5;-21.6;0.3;4623.4;1.46
;Vaala;20100226;2010;2;26;510000;7180000;-9.1;-6.1;-13.4;3.5;5106;2.29
;Vaala;20100227;2010;2;27;510000;7180000;-4;-1.3;-7.4;0.7;1716.5;4.1
;Vaala;20100228;2010;2;28;510000;7180000;-0.2;0.5;-1.6;2.5;1829.3;5.79
;Vaala;20100301;2010;3;1;510000;7180000;0.7;1.4;0.2;5.8;2132.6;6.19
;Vaala;20100302;2010;3;2;510000;7180000;-0.9;0.4;-2;6;2799.9;5.32
;Vaala;20100303;2010;3;3;510000;7180000;-2.9;-2;-4;3.1;2529.7;4.21
;Vaala;20100304;2010;3;4;510000;7180000;-6.1;-2.9;-9.1;0.2;4645.8;2.9
;Vaala;20100305;2010;3;5;510000;7180000;-11.4;-5.6;-19.1;2.1;6888.7;1.88
;Vaala;20100306;2010;3;6;510000;7180000;-10.7;-6.1;-17.7;0;5920.3;2.02
;Vaala;20100307;2010;3;7;510000;7180000;-15.5;-5.8;-27.2;0.1;6943.5;1.18
;Vaala;20100308;2010;3;8;510000;7180000;-1.3;3.3;-6.6;0.1;3297.2;3.99
;Vaala;20100309;2010;3;9;510000;7180000;-6.9;-1.6;-10.7;2.6;8203.9;2.39
;Vaala;20100310;2010;3;10;510000;7180000;-7.3;-2.5;-15.8;0.9;7774.4;2.92
;Vaala;20100311;2010;3;11;510000;7180000;-4.4;-2.4;-8.6;7.1;3711.5;3.98
;Vaala;20100312;2010;3;12;510000;7180000;-9.4;-3;-14;0;9002.1;2.33
;Vaala;20100313;2010;3;13;510000;7180000;-16.7;-4.5;-25.9;0.5;6721.3;1.13
;Vaala;20100314;2010;3;14;510000;7180000;-15.2;-9.4;-21.9;0.3;5787.9;1.35
;Vaala;20100315;2010;3;15;510000;7180000;-17;-7.3;-29.3;0;7432;1.05
;Vaala;20100316;2010;3;16;510000;7180000;-20.1;-7.6;-31;0.2;10525;0.72
;Vaala;20100317;2010;3;17;510000;7180000;-17.3;-6;-31.6;0.3;9418;1.05
;Vaala;20100318;2010;3;18;510000;7180000;-13.7;-3.6;-26.1;2.2;10153.3;1.29
;Vaala;20100319;2010;3;19;510000;7180000;-5.1;-3;-7;3.9;5921.8;3.26
;Vaala;20100320;2010;3;20;510000;7180000;-2.2;-0.6;-4.6;3.7;4184.8;4.74
;Vaala;20100321;2010;3;21;510000;7180000;-6.6;-0.6;-13;0;11488;2.62
;Vaala;20100322;2010;3;22;510000;7180000;-8.2;-1.6;-18;0;11672.8;2.1
;Vaala;20100323;2010;3;23;510000;7180000;-6;-0.9;-9.3;0;12362.7;2.49
;Vaala;20100324;2010;3;24;510000;7180000;-9.9;-1.9;-19.1;0;12772;2.07
;Vaala;20100325;2010;3;25;510000;7180000;-9.2;1.1;-24;2.3;12821;1.9
;Vaala;20100326;2010;3;26;510000;7180000;-1.4;0.6;-6.1;6.5;3099.4;5.23
;Vaala;20100327;2010;3;27;510000;7180000;-1.8;0.4;-3.9;7.5;5477.4;4.76
;Vaala;20100328;2010;3;28;510000;7180000;-0.7;0.7;-4;4.2;2688.3;5.58
;Vaala;20100329;2010;3;29;510000;7180000;0.5;1.9;-2;6.5;5198.3;6.1
;Vaala;20100330;2010;3;30;510000;7180000;-0.6;2;-2.6;0.9;5668.2;4.97
;Vaala;20100331;2010;3;31;510000;7180000;-1;4.8;-8.4;0.2;7693.9;4.52
;Vaala;20100401;2010;4;1;510000;7180000;4.7;10.5;0.6;1.1;11297.2;6.75
;Vaala;20100402;2010;4;2;510000;7180000;3.3;6;0.7;0.3;7774.2;6.95
;Vaala;20100403;2010;4;3;510000;7180000;1.3;4.6;-4.6;6.1;6660.3;6.63
;Vaala;20100404;2010;4;4;510000;7180000;1.8;4;0.6;6.8;5174;6.75
;Vaala;20100405;2010;4;5;510000;7180000;2.9;4.4;1.6;0.3;5021.7;6.76
;Vaala;20100406;2010;4;6;510000;7180000;2.7;6.4;-0.1;1.5;7499;6.73
;Vaala;20100407;2010;4;7;510000;7180000;2;3.4;1;1;4695;6.58
;Vaala;20100408;2010;4;8;510000;7180000;1.7;3.4;0.4;1;4437.4;6.2
;Vaala;20100409;2010;4;9;510000;7180000;2.3;3.9;0.6;3.8;5283.1;6.91
;Vaala;20100410;2010;4;10;510000;7180000;3.5;6.4;1.1;0.1;6943.5;7.03
;Vaala;20100411;2010;4;11;510000;7180000;4.1;7.4;1.4;0;6648.5;6.66
;Vaala;20100412;2010;4;12;510000;7180000;3.5;8.4;-2.5;1.3;13319.5;6.24
;Vaala;20100413;2010;4;13;510000;7180000;4.8;9.4;1.7;0;12985.9;6.35
;Vaala;20100414;2010;4;14;510000;7180000;2;6.4;-2.6;0.1;16831.1;4.68
;Vaala;20100415;2010;4;15;510000;7180000;3.1;7.4;-2.9;3.4;8717.9;5.59
;Vaala;20100416;2010;4;16;510000;7180000;3.6;7.3;1.2;0.1;9928.6;5.93
;Vaala;20100417;2010;4;17;510000;7180000;1.1;5;-3.9;2;16228.5;4.47
;Vaala;20100418;2010;4;18;510000;7180000;0.6;3;-0.4;2.5;10951.4;6
;Vaala;20100419;2010;4;19;510000;7180000;0;4;-4.4;0.6;18083.2;4.78
;Vaala;20100420;2010;4;20;510000;7180000;1;7.4;-4.6;0;12631.4;4.58
;Vaala;20100421;2010;4;21;510000;7180000;2;8.5;-6.4;0;16544.5;4.34
;Vaala;20100422;2010;4;22;510000;7180000;3.3;8.4;-1.9;0;11466.6;4.76
;Vaala;20100423;2010;4;23;510000;7180000;1.2;3;-1.1;1.5;6012.9;5.08
;Vaala;20100424;2010;4;24;510000;7180000;0.7;1.3;-0.4;2.5;9104;5.92
;Vaala;20100425;2010;4;25;510000;7180000;1.9;7.9;-4.8;0;16124.6;3.68
;Vaala;20100426;2010;4;26;510000;7180000;4.8;12.3;-5.1;0.8;14474.5;4.9
;Vaala;20100427;2010;4;27;510000;7180000;3.8;9.1;0.9;2.5;7964;6.56
;Vaala;20100428;2010;4;28;510000;7180000;2.1;6.5;-2.6;0;20113.5;4.05
;Vaala;20100429;2010;4;29;510000;7180000;2.9;8.6;-2.4;0;15845.3;4.89
;Vaala;20100430;2010;4;30;510000;7180000;3.1;5.7;0.2;2.9;8856.6;6.83
;Vaala;20100501;2010;5;1;510000;7180000;6.5;10.4;3.8;4.3;3561.8;8.98
;Vaala;20100502;2010;5;2;510000;7180000;3.6;7.9;2;2.8;7532.7;6.58
;Vaala;20100503;2010;5;3;510000;7180000;3.8;8.5;0.4;0;12898.4;5.01
;Vaala;20100504;2010;5;4;510000;7180000;5.8;9.8;-5.4;0;16542.5;5.12
;Vaala;20100505;2010;5;5;510000;7180000;4.3;10.3;-2.3;0;20769.7;3.93
;Vaala;20100506;2010;5;6;510000;7180000;3.3;8.3;-2.5;0.7;18184.6;5.63
;Vaala;20100507;2010;5;7;510000;7180000;4.4;9.4;-3.7;0;20019.4;4.71
;Vaala;20100508;2010;5;8;510000;7180000;5.9;11.4;-1.8;3.7;18301.1;5.64
;Vaala;20100509;2010;5;9;510000;7180000;3.5;8.4;2.2;1.6;5053.4;7.46
;Vaala;20100510;2010;5;10;510000;7180000;6;9;3.2;0.7;10647.9;7.57
;Vaala;20100511;2010;5;11;510000;7180000;9.4;14.4;5.4;0.2;12032.2;8.46
;Vaala;20100512;2010;5;12;510000;7180000;11.6;19;6.4;0;16225.6;9.29
;Vaala;20100513;2010;5;13;510000;7180000;15.6;23.6;2.4;0.1;18696;11.08
;Vaala;20100514;2010;5;14;510000;7180000;19.4;28.1;11.4;0;21285.6;13.07
;Vaala;20100515;2010;5;15;510000;7180000;19.1;28.4;8.8;0;19238.3;10.34
;Vaala;20100516;2010;5;16;510000;7180000;20.4;27;13.9;0;21492.8;11.98
;Vaala;20100517;2010;5;17;510000;7180000;18.4;26;12.4;0.2;19885.6;13.07
;Vaala;20100518;2010;5;18;510000;7180000;18.3;24.4;12.8;0;18343;13.78
;Vaala;20100519;2010;5;19;510000;7180000;19;26.1;10;0;26419.4;10.22
;Vaala;20100520;2010;5;20;510000;7180000;18.4;26.9;3.9;0;25722.7;10.37
;Vaala;20100521;2010;5;21;510000;7180000;14;22.6;5.7;0;22985.7;10.59
;Vaala;20100522;2010;5;22;510000;7180000;14.1;17.4;4.2;0.4;23797.2;9.73
;Vaala;20100523;2010;5;23;510000;7180000;11.5;15.9;7.9;12.2;8448.8;11.74
;Vaala;20100524;2010;5;24;510000;7180000;11.9;17.9;9.4;8.9;14770.2;12.71
;Vaala;20100525;2010;5;25;510000;7180000;11.2;15.1;8.2;2.4;7466.1;11.27
;Vaala;20100526;2010;5;26;510000;7180000;10.2;16.2;6.4;1.3;15406.3;8.9
;Vaala;20100527;2010;5;27;510000;7180000;9.9;17.4;3.6;0;27152.8;6.83
;Vaala;20100528;2010;5;28;510000;7180000;10.7;14.9;6;2.9;18563.5;7.11
;Vaala;20100529;2010;5;29;510000;7180000;9.8;14.1;7.4;0.8;14494.2;9.9
;Vaala;20100530;2010;5;30;510000;7180000;8.7;12.5;4;0.3;15317.1;8.66
;Vaala;20100531;2010;5;31;510000;7180000;12.1;18.8;6;0;18572.6;8.33
;Vaala;20100601;2010;6;1;510000;7180000;11.4;16.4;4.4;0;28625.9;6.94
;Vaala;20100602;2010;6;2;510000;7180000;12.6;20.6;0.9;0;25746.6;7.59
;Vaala;20100603;2010;6;3;510000;7180000;12.2;17.4;8.5;7.6;15426.2;10.34
;Vaala;20100604;2010;6;4;510000;7180000;6.9;11;5.5;7.5;7347.7;9.55
;Vaala;20100605;2010;6;5;510000;7180000;6.6;10.3;3.9;0.3;19334;6.17
;Vaala;20100606;2010;6;6;510000;7180000;7.5;11.4;1.6;0;20771.2;5.78
;Vaala;20100607;2010;6;7;510000;7180000;7.6;11.7;-1;0;18734.1;5.98
;Vaala;20100608;2010;6;8;510000;7180000;8.5;15;-1.9;0;22075.8;6.74
;Vaala;20100609;2010;6;9;510000;7180000;9.7;15.5;1.2;0.1;14796.6;8.42
;Vaala;20100610;2010;6;10;510000;7180000;12.3;17.3;7.6;0;27328.7;9.15
;Vaala;20100611;2010;6;11;510000;7180000;13.3;22.4;-0.5;0;24673.1;8.21
;Vaala;20100612;2010;6;12;510000;7180000;10.2;18.4;6;26.2;8931.4;10.48
;Vaala;20100613;2010;6;13;510000;7180000;9.4;14.9;6;0.3;13216.9;9.14
;Vaala;20100614;2010;6;14;510000;7180000;11.4;17;5.1;3.7;19813;10.24
;Vaala;20100615;2010;6;15;510000;7180000;10;13.4;8.9;0.4;16127.9;10.71
;Vaala;20100616;2010;6;16;510000;7180000;11;15.4;4.6;0;17341.1;7.35
;Vaala;20100617;2010;6;17;510000;7180000;11;16.7;0.4;0.4;23440.8;9.19
;Vaala;20100618;2010;6;18;510000;7180000;12.9;19.4;3;0.3;21805.7;9.89
;Vaala;20100619;2010;6;19;510000;7180000;15.4;20.5;11;3.8;17619.1;11.68
;Vaala;20100620;2010;6;20;510000;7180000;15.2;19.5;12.5;1.9;8951.2;12.35
;Vaala;20100621;2010;6;21;510000;7180000;12.3;16.4;9.1;0;17453.9;8.05
;Vaala;20100622;2010;6;22;510000;7180000;11;17.6;0.8;0;24143.9;7.28
;Vaala;20100623;2010;6;23;510000;7180000;12.3;17.6;4.9;0;27693.9;8.15
;Vaala;20100624;2010;6;24;510000;7180000;13.6;21.5;1.9;0;27502.7;8.72
;Vaala;20100625;2010;6;25;510000;7180000;17.3;24.6;5.2;5.7;27303.4;11.06
