OmaTunniste;Kunta;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
;Hameenlinna;20040101;2004;1;1;400000;6790000;-12.3;-4.6;-16.6;0;1076.7;1.89
;Hameenlinna;20040102;2004;1;2;400000;6790000;-19.8;-16.5;-22.1;0;1072.7;0.89
;Hameenlinna;20040103;2004;1;3;400000;6790000;-14.6;-9.7;-22.5;0;1198.9;1.52
;Hameenlinna;20040104;2004;1;4;400000;6790000;-6.8;-5.3;-13.3;2.2;355.6;3.24
;Hameenlinna;20040105;2004;1;5;400000;6790000;-5.6;-2.8;-8.3;0.5;327.2;3.64
;Hameenlinna;20040106;2004;1;6;400000;6790000;-7;-5.6;-11.5;0.6;514.7;3.21
;Hameenlinna;20040107;2004;1;7;400000;6790000;-4;-2.8;-5.6;0;870.4;4.07
;Hameenlinna;20040108;2004;1;8;400000;6790000;-5.5;-4.6;-6.4;1.6;288.7;3.63
;Hameenlinna;20040109;2004;1;9;400000;6790000;-6.8;-4.8;-8.7;0;539.3;3.3
;Hameenlinna;20040110;2004;1;10;400000;6790000;-11.2;-8.6;-12.1;0;566;2.16
;Hameenlinna;20040111;2004;1;11;400000;6790000;-9.6;-8.7;-12;0.6;470.3;2.51
;Hameenlinna;20040112;2004;1;12;400000;6790000;-7.3;-6.4;-9.3;0.4;371.1;3.09
;Hameenlinna;20040113;2004;1;13;400000;6790000;-1.2;-0.4;-6.4;2;323.1;5.48
;Hameenlinna;20040114;2004;1;14;400000;6790000;-4.3;-1;-6.7;1.4;368.6;4.11
;Hameenlinna;20040115;2004;1;15;400000;6790000;-5.7;-4.7;-6.9;1.6;877;3.58
;Hameenlinna;20040116;2004;1;16;400000;6790000;-8.8;-6.5;-11.8;1.3;783;2.7
;Hameenlinna;20040117;2004;1;17;400000;6790000;-6.7;-4.7;-8.2;0;601.7;3.34
;Hameenlinna;20040118;2004;1;18;400000;6790000;-6.7;-5;-11.1;1.2;732.7;3.33
;Hameenlinna;20040119;2004;1;19;400000;6790000;-11.8;-5.2;-18.8;0;691.8;2.01
;Hameenlinna;20040120;2004;1;20;400000;6790000;-16.2;-13.5;-19;0;2121;1.3
;Hameenlinna;20040121;2004;1;21;400000;6790000;-17.6;-13.3;-22.5;0;1919.7;1.13
;Hameenlinna;20040122;2004;1;22;400000;6790000;-15.4;-12.2;-17.3;0;1982.5;1.41
;Hameenlinna;20040123;2004;1;23;400000;6790000;-13.5;-4.3;-23.1;0.4;1482.5;1.7
;Hameenlinna;20040124;2004;1;24;400000;6790000;-1.8;-1;-4.3;0;738.1;4.97
;Hameenlinna;20040125;2004;1;25;400000;6790000;-8;-2.3;-11.8;0.2;1101.7;2.84
;Hameenlinna;20040126;2004;1;26;400000;6790000;-8;-6.2;-11.3;0.8;1357.2;2.92
;Hameenlinna;20040127;2004;1;27;400000;6790000;-6.2;-4.1;-8.2;2.4;810.6;3.37
;Hameenlinna;20040128;2004;1;28;400000;6790000;-6.3;-5.4;-7.3;2.1;1187.7;3.34
;Hameenlinna;20040129;2004;1;29;400000;6790000;-5.6;-5.1;-6.4;2.1;1351.4;3.58
;Hameenlinna;20040130;2004;1;30;400000;6790000;-6.3;-5;-9.2;0.8;1650;3.4
;Hameenlinna;20040131;2004;1;31;400000;6790000;-5.2;-2.8;-7.3;23.4;641.3;3.74
;Hameenlinna;20040201;2004;2;1;400000;6790000;-1.7;-0.8;-2.9;0;745.7;5.1
;Hameenlinna;20040202;2004;2;2;400000;6790000;-6.3;-0.7;-13.2;0;1553.6;3.33
;Hameenlinna;20040203;2004;2;3;400000;6790000;-4;-3.1;-5.6;7.8;1056.2;4.15
;Hameenlinna;20040204;2004;2;4;400000;6790000;1;2.8;-3.4;1.7;586.3;6.49
;Hameenlinna;20040205;2004;2;5;400000;6790000;-0.9;2.5;-4.9;0.8;1102.4;5.33
;Hameenlinna;20040206;2004;2;6;400000;6790000;-6.7;-4.7;-11.8;0.2;1464.6;3.27
;Hameenlinna;20040207;2004;2;7;400000;6790000;-6.6;-4.9;-9.7;0;2346.7;3.23
;Hameenlinna;20040208;2004;2;8;400000;6790000;-12.7;-9.6;-18.1;2.9;3325.9;1.84
;Hameenlinna;20040209;2004;2;9;400000;6790000;-11.1;-9;-12.8;0;2519;2.13
;Hameenlinna;20040210;2004;2;10;400000;6790000;-14.9;-10.7;-19;0;4501;1.44
;Hameenlinna;20040211;2004;2;11;400000;6790000;-16.2;-13.1;-19;0;4671.9;1.22
;Hameenlinna;20040212;2004;2;12;400000;6790000;-15.3;-10;-22.9;1.3;3077.1;1.36
;Hameenlinna;20040213;2004;2;13;400000;6790000;-4;-0.5;-12.8;0;1791.9;4.22
;Hameenlinna;20040214;2004;2;14;400000;6790000;0.2;1.3;-1.4;0;1885.7;5.92
;Hameenlinna;20040215;2004;2;15;400000;6790000;-1.5;0.3;-2.8;0.4;2892.5;5.04
;Hameenlinna;20040216;2004;2;16;400000;6790000;-4.2;-0.6;-6.8;3.2;4608.8;3.68
;Hameenlinna;20040217;2004;2;17;400000;6790000;-5.1;-1.8;-10.7;5;2104;3.74
;Hameenlinna;20040218;2004;2;18;400000;6790000;-13;-6.1;-16.8;0;5795.7;1.67
;Hameenlinna;20040219;2004;2;19;400000;6790000;-14.6;-7.9;-24.1;0.7;3659.1;1.31
;Hameenlinna;20040220;2004;2;20;400000;6790000;-0.2;2.8;-9.1;0;4173.8;5.85
;Hameenlinna;20040221;2004;2;21;400000;6790000;-0.6;2.6;-2.1;0;2755.9;4.9
;Hameenlinna;20040222;2004;2;22;400000;6790000;-3;-0.6;-4.3;0;1592.9;4
;Hameenlinna;20040223;2004;2;23;400000;6790000;-6.6;-4.1;-7.9;1.4;2958;3.13
;Hameenlinna;20040224;2004;2;24;400000;6790000;-8.8;-3.6;-18.4;2.4;6163.3;2.56
;Hameenlinna;20040225;2004;2;25;400000;6790000;-3.7;-1.4;-6.8;1.1;2277.4;4.21
;Hameenlinna;20040226;2004;2;26;400000;6790000;-1.7;-1;-3.1;7;2632.5;5.05
;Hameenlinna;20040227;2004;2;27;400000;6790000;-2;-0.3;-2.3;0;3592.7;4.9
;Hameenlinna;20040228;2004;2;28;400000;6790000;-5.3;-2.3;-8.9;0;4383.5;3.75
;Hameenlinna;20040229;2004;2;29;400000;6790000;-7.3;-3.7;-9.4;1.1;4924.6;2.95
;Hameenlinna;20040301;2004;3;1;400000;6790000;-3.1;0.6;-8.1;1.6;5017.2;4.28
;Hameenlinna;20040302;2004;3;2;400000;6790000;-2.5;0.1;-5.6;10.5;4282.4;4.79
;Hameenlinna;20040303;2004;3;3;400000;6790000;-7.7;-2.2;-9;0.1;7928.2;2.86
;Hameenlinna;20040304;2004;3;4;400000;6790000;-9.8;-3.4;-15.3;0;9333.7;2.18
;Hameenlinna;20040305;2004;3;5;400000;6790000;-8.8;-1.5;-16.1;0;8337.7;2.3
;Hameenlinna;20040306;2004;3;6;400000;6790000;-7.8;-4;-10.4;0;8084.8;2.61
;Hameenlinna;20040307;2004;3;7;400000;6790000;-4.8;4.2;-16.2;0;8314.2;3.54
;Hameenlinna;20040308;2004;3;8;400000;6790000;-0.8;0.9;-1.4;0;4834.3;5.22
;Hameenlinna;20040309;2004;3;9;400000;6790000;-5.4;3.1;-12.7;0;10662.8;3.21
;Hameenlinna;20040310;2004;3;10;400000;6790000;-6.5;3.5;-16.8;0;10564;2.88
;Hameenlinna;20040311;2004;3;11;400000;6790000;-2.4;3.9;-7.5;0;9878.7;4.05
;Hameenlinna;20040312;2004;3;12;400000;6790000;-2.6;6.8;-9.7;0;10942.5;4.14
;Hameenlinna;20040313;2004;3;13;400000;6790000;-3.9;4.4;-11.8;0;10397.6;3.74
;Hameenlinna;20040314;2004;3;14;400000;6790000;-3.9;0.6;-12.4;0;3722.6;3.69
;Hameenlinna;20040315;2004;3;15;400000;6790000;0.3;1.3;-0.8;2.9;2942.3;6.14
;Hameenlinna;20040316;2004;3;16;400000;6790000;2.3;3.4;0.7;0;3667.7;6.84
;Hameenlinna;20040317;2004;3;17;400000;6790000;1;4.8;-1.9;2;9018.4;5.74
;Hameenlinna;20040318;2004;3;18;400000;6790000;1.7;3;0.1;0;6734.1;6.81
;Hameenlinna;20040319;2004;3;19;400000;6790000;3;10.4;-3.4;0;12447.8;6.1
;Hameenlinna;20040320;2004;3;20;400000;6790000;0.7;3.7;-0.3;3.1;2710.7;6.32
;Hameenlinna;20040321;2004;3;21;400000;6790000;0.6;1.7;0.1;2.9;4014.3;6.25
;Hameenlinna;20040322;2004;3;22;400000;6790000;0.1;1.1;-0.4;1.2;5994.9;5.94
;Hameenlinna;20040323;2004;3;23;400000;6790000;-1.1;0.1;-2.1;0;6608.3;4.97
;Hameenlinna;20040324;2004;3;24;400000;6790000;0.5;2.9;-1.8;0;5309.1;5.09
;Hameenlinna;20040325;2004;3;25;400000;6790000;-0.4;1.9;-2.2;3.1;6281.1;5
;Hameenlinna;20040326;2004;3;26;400000;6790000;-1.9;2;-2.3;0;9374;4.48
;Hameenlinna;20040327;2004;3;27;400000;6790000;-1.5;4.7;-8.5;0;10665;4.21
;Hameenlinna;20040328;2004;3;28;400000;6790000;1.5;5.2;-0.1;0;14887.1;5.13
;Hameenlinna;20040329;2004;3;29;400000;6790000;1.6;7.6;-4.1;0;12999;4.52
;Hameenlinna;20040330;2004;3;30;400000;6790000;3.1;8.1;-1.7;0;11055.2;5.13
;Hameenlinna;20040331;2004;3;31;400000;6790000;1.2;5.7;-1.4;0;16454.1;3.82
;Hameenlinna;20040401;2004;4;1;400000;6790000;-4.2;-0.3;-7.5;0;17255.6;2.37
;Hameenlinna;20040402;2004;4;2;400000;6790000;-3.1;3.9;-12.6;0;16448.6;2.71
;Hameenlinna;20040403;2004;4;3;400000;6790000;0.2;6.8;-5.4;0;17304.4;3.48
;Hameenlinna;20040404;2004;4;4;400000;6790000;1.3;9.3;-8.2;0;17315.6;3.63
;Hameenlinna;20040405;2004;4;5;400000;6790000;1.7;10.6;-7.2;0;12944;4.07
;Hameenlinna;20040406;2004;4;6;400000;6790000;1.4;9.5;-7.1;0;13139.9;4.38
;Hameenlinna;20040407;2004;4;7;400000;6790000;3.2;10.7;-4.9;0;16485.4;5.09
;Hameenlinna;20040408;2004;4;8;400000;6790000;3.3;11.1;-3.6;0;17999.1;4.94
;Hameenlinna;20040409;2004;4;9;400000;6790000;3.6;11;-5.6;0;17610.7;4.62
;Hameenlinna;20040410;2004;4;10;400000;6790000;2.1;6.3;-0.5;0;13634;4.78
;Hameenlinna;20040411;2004;4;11;400000;6790000;1.6;6.8;-2;0.9;10297;5.49
;Hameenlinna;20040412;2004;4;12;400000;6790000;1.4;5.7;-1.3;0;16710.9;4.6
;Hameenlinna;20040413;2004;4;13;400000;6790000;1.7;7.2;-3.2;0;19081.7;3.98
;Hameenlinna;20040414;2004;4;14;400000;6790000;3.2;7.7;-2.9;0.2;7513.6;5.52
;Hameenlinna;20040415;2004;4;15;400000;6790000;6.4;12.8;2.2;0;17932.3;6.77
;Hameenlinna;20040416;2004;4;16;400000;6790000;4.9;10.9;-1.9;0;14965.5;7.22
;Hameenlinna;20040417;2004;4;17;400000;6790000;7.6;16.3;-1.4;0;18676.1;7.08
;Hameenlinna;20040418;2004;4;18;400000;6790000;7.9;16.8;0.1;0;14289.2;6.9
;Hameenlinna;20040419;2004;4;19;400000;6790000;7.8;16.8;-1.2;0;19064.7;6.98
;Hameenlinna;20040420;2004;4;20;400000;6790000;8.5;17.6;-1.4;0.9;11048.3;7.28
;Hameenlinna;20040421;2004;4;21;400000;6790000;7.1;11.3;4;0;12930.9;8.95
;Hameenlinna;20040422;2004;4;22;400000;6790000;4.6;10.2;0.4;0;20189.3;5.27
;Hameenlinna;20040423;2004;4;23;400000;6790000;2.5;8.6;-4.4;0;19558.1;4.43
;Hameenlinna;20040424;2004;4;24;400000;6790000;3.2;10.9;-3.2;0;17715.7;4.57
;Hameenlinna;20040425;2004;4;25;400000;6790000;3.9;11.6;-4.2;0;22246.1;4.47
;Hameenlinna;20040426;2004;4;26;400000;6790000;4.4;12;-4.5;0;21116;3.94
;Hameenlinna;20040427;2004;4;27;400000;6790000;4.8;11.6;-1.9;0;15075.1;4.77
;Hameenlinna;20040428;2004;4;28;400000;6790000;3.9;10;-3.9;0;20481.9;4.59
;Hameenlinna;20040429;2004;4;29;400000;6790000;5.9;10.8;-0.6;0;16062.1;6.05
;Hameenlinna;20040430;2004;4;30;400000;6790000;8.5;15.4;-1.3;0;22034.6;6.07
;Hameenlinna;20040501;2004;5;1;400000;6790000;10.7;16.3;5.3;0;15542;5.97
;Hameenlinna;20040502;2004;5;2;400000;6790000;10.6;17.4;1.2;0;22925;6.47
;Hameenlinna;20040503;2004;5;3;400000;6790000;12.9;20.7;2.2;0;23029.6;6.72
;Hameenlinna;20040504;2004;5;4;400000;6790000;14;18.1;10.6;0.4;4721.9;10.84
;Hameenlinna;20040505;2004;5;5;400000;6790000;17.7;24.7;11.2;0;20167.5;13.34
;Hameenlinna;20040506;2004;5;6;400000;6790000;17.8;25.4;8.7;0;21475.3;12.06
;Hameenlinna;20040507;2004;5;7;400000;6790000;15.2;24.5;6.4;0;16598.4;11.14
;Hameenlinna;20040508;2004;5;8;400000;6790000;15.9;24.8;7.9;0.5;18062.9;11.37
;Hameenlinna;20040509;2004;5;9;400000;6790000;15.9;23.2;5.1;0.2;17654.4;10.36
;Hameenlinna;20040510;2004;5;10;400000;6790000;9;19.6;5.7;1.8;14619.6;10.24
;Hameenlinna;20040511;2004;5;11;400000;6790000;4;7.9;1.1;0;22947.6;5.6
;Hameenlinna;20040512;2004;5;12;400000;6790000;2.6;8.4;-3.6;0;19884.2;4.23
;Hameenlinna;20040513;2004;5;13;400000;6790000;2.9;8.5;-5.3;0;20554.4;4.56
;Hameenlinna;20040514;2004;5;14;400000;6790000;4.6;10.2;-1.5;1.5;10344.4;6.03
;Hameenlinna;20040515;2004;5;15;400000;6790000;5.1;9.7;2.4;0;17427.2;7.19
;Hameenlinna;20040516;2004;5;16;400000;6790000;5.4;10.9;-0.2;0;18732.7;5.99
;Hameenlinna;20040517;2004;5;17;400000;6790000;7.4;14.1;-3.2;2.5;24179.9;5.11
;Hameenlinna;20040518;2004;5;18;400000;6790000;7.5;11.1;5.9;7.3;6143.2;9.02
;Hameenlinna;20040519;2004;5;19;400000;6790000;7.5;12.9;4.2;16;11642.3;9.53
;Hameenlinna;20040520;2004;5;20;400000;6790000;7.3;12.3;3.2;0.6;20187.8;7.58
;Hameenlinna;20040521;2004;5;21;400000;6790000;6.5;11.5;3.1;3.2;14833;8.14
;Hameenlinna;20040522;2004;5;22;400000;6790000;7;12.8;1.7;0.5;12010.3;7.29
;Hameenlinna;20040523;2004;5;23;400000;6790000;6.9;11.8;4.4;0;13956;7.44
;Hameenlinna;20040524;2004;5;24;400000;6790000;7.1;12.3;0;0;17684.5;7.17
;Hameenlinna;20040525;2004;5;25;400000;6790000;9.3;14.4;0.7;0;17392.7;8.11
;Hameenlinna;20040526;2004;5;26;400000;6790000;10;16.5;1;0;23457.4;8.61
;Hameenlinna;20040527;2004;5;27;400000;6790000;10.5;15.5;5.5;0.4;16716.7;9.54
;Hameenlinna;20040528;2004;5;28;400000;6790000;10.6;15.2;4.1;5.9;16920.7;9.76
;Hameenlinna;20040529;2004;5;29;400000;6790000;8.8;14.5;6.7;1.5;16978.7;9.59
;Hameenlinna;20040530;2004;5;30;400000;6790000;5.2;8.5;1.6;16.4;11930.1;8.54
;Hameenlinna;20040531;2004;5;31;400000;6790000;7.8;11.8;5;0;15155.2;9.07
;Hameenlinna;20040601;2004;6;1;400000;6790000;11.3;17.3;2.7;0.2;21618.8;8.41
;Hameenlinna;20040602;2004;6;2;400000;6790000;12.3;17.5;5.6;0;24816.9;8.64
;Hameenlinna;20040603;2004;6;3;400000;6790000;13.1;20.1;2.2;0;22813;8.49
;Hameenlinna;20040604;2004;6;4;400000;6790000;15;22.1;5.4;0;26798.6;9.04
;Hameenlinna;20040605;2004;6;5;400000;6790000;16.6;22.2;8;0;28281.5;8.61
;Hameenlinna;20040606;2004;6;6;400000;6790000;12.9;18.6;11.7;0.2;16983.2;9.63
;Hameenlinna;20040607;2004;6;7;400000;6790000;7.2;13.2;4.4;4.8;9843.7;9.01
;Hameenlinna;20040608;2004;6;8;400000;6790000;9.2;13.8;2.8;0;18490.3;7.37
;Hameenlinna;20040609;2004;6;9;400000;6790000;10.8;16.5;5.1;0;27502.9;5.97
;Hameenlinna;20040610;2004;6;10;400000;6790000;12.2;19;2.7;0.1;22064.4;7.15
;Hameenlinna;20040611;2004;6;11;400000;6790000;9.8;14.2;6.8;5.6;5676.7;9.89
;Hameenlinna;20040612;2004;6;12;400000;6790000;11.6;14.1;9.9;20.3;7647.3;13.17
;Hameenlinna;20040613;2004;6;13;400000;6790000;14.9;20;10.1;0.1;21343.4;12.02
;Hameenlinna;20040614;2004;6;14;400000;6790000;11.9;17.9;9;4.7;14580.7;9.84
;Hameenlinna;20040615;2004;6;15;400000;6790000;11;14.7;7.6;0.8;25955.8;7.88
;Hameenlinna;20040616;2004;6;16;400000;6790000;9.2;12.4;7.3;11.4;15228.7;10.42
;Hameenlinna;20040617;2004;6;17;400000;6790000;10.3;15.7;5.6;0;18979.6;8.95
;Hameenlinna;20040618;2004;6;18;400000;6790000;10.6;14.6;5.8;0;18146.2;9.12
;Hameenlinna;20040619;2004;6;19;400000;6790000;11.6;16.3;7.6;0;15770.5;9.91
;Hameenlinna;20040620;2004;6;20;400000;6790000;11.6;17.8;4.7;3.1;20184.6;10.31
;Hameenlinna;20040621;2004;6;21;400000;6790000;11.7;16.5;2.9;0;20035.3;9.92
;Hameenlinna;20040622;2004;6;22;400000;6790000;13.2;19.1;8.2;5.6;20183.4;11.58
;Hameenlinna;20040623;2004;6;23;400000;6790000;11.5;15.6;8.5;4.8;12235;12.25
;Hameenlinna;20040624;2004;6;24;400000;6790000;11.3;14.1;5.1;6.5;8069;12.49
;Hameenlinna;20040625;2004;6;25;400000;6790000;16.3;20.8;13.3;0;20155.9;14.49
;Hameenlinna;20040626;2004;6;26;400000;6790000;12.7;18.5;9.4;2;13003.1;13.4
;Hameenlinna;20040627;2004;6;27;400000;6790000;13;16.2;7.5;2.1;13549.4;14.06
;Hameenlinna;20040628;2004;6;28;400000;6790000;13.5;16.6;12.9;2.5;11869.7;14.07
;Hameenlinna;20040629;2004;6;29;400000;6790000;15.4;20.7;8.2;5.5;24157.9;13.28
;Hameenlinna;20040630;2004;6;30;400000;6790000;13.3;18.9;11;45.2;4700.2;14.64
;Hameenlinna;20040701;2004;7;1;400000;6790000;14.6;19.9;11.9;7.3;18029.1;15.4
;Hameenlinna;20040702;2004;7;2;400000;6790000;16.6;21.4;10.5;1.1;19235.4;14.34
;Hameenlinna;20040703;2004;7;3;400000;6790000;13.8;19.7;10.9;15.6;7170;14.85
;Hameenlinna;20040704;2004;7;4;400000;6790000;14.9;21.3;10.3;2.8;19419.1;13.91
;Hameenlinna;20040705;2004;7;5;400000;6790000;13.3;17.1;9.2;2.7;17593.3;13.94
;Hameenlinna;20040706;2004;7;6;400000;6790000;12.6;18.5;10;14.4;13697.6;13.09
;Hameenlinna;20040707;2004;7;7;400000;6790000;12.7;19.3;9.7;9.8;16443.4;13.45
;Hameenlinna;20040708;2004;7;8;400000;6790000;13.4;19.5;7.2;0.2;23330.3;12.07
;Hameenlinna;20040709;2004;7;9;400000;6790000;15;20.4;6.8;0;19380.3;12.45
;Hameenlinna;20040710;2004;7;10;400000;6790000;14.2;18;8.7;6.7;10488.6;14.86
;Hameenlinna;20040711;2004;7;11;400000;6790000;15.2;19.2;12.9;0.7;15232.5;15.44
;Hameenlinna;20040712;2004;7;12;400000;6790000;15.3;19.9;12.4;0;18221;13.62
;Hameenlinna;20040713;2004;7;13;400000;6790000;16.1;20.9;12.6;0.7;15688.5;14.32
;Hameenlinna;20040714;2004;7;14;400000;6790000;14.3;18.9;11.2;15.3;15981.8;14.85
;Hameenlinna;20040715;2004;7;15;400000;6790000;14.5;19.1;9.7;0;20512;13.44
;Hameenlinna;20040716;2004;7;16;400000;6790000;15.3;20.7;8.7;0;23031.2;12.54
;Hameenlinna;20040717;2004;7;17;400000;6790000;15.3;19.9;10.4;0;18262.3;13.94
;Hameenlinna;20040718;2004;7;18;400000;6790000;16.3;23.2;7.7;0;24416.8;12.76
;Hameenlinna;20040719;2004;7;19;400000;6790000;17.8;23.8;8.6;13.1;17141;13.76
;Hameenlinna;20040720;2004;7;20;400000;6790000;17.7;22;14.7;0;14540.4;16.72
;Hameenlinna;20040721;2004;7;21;400000;6790000;15.9;21;8.9;0;22029.1;13.77
;Hameenlinna;20040722;2004;7;22;400000;6790000;18.2;23.1;11.9;0;23761.1;13.45
;Hameenlinna;20040723;2004;7;23;400000;6790000;18.6;23.8;9.9;0;16924.6;13.98
;Hameenlinna;20040724;2004;7;24;400000;6790000;18.8;23.4;15.9;0;14356.2;16.39
;Hameenlinna;20040725;2004;7;25;400000;6790000;17.8;21.2;15.7;0;13326.4;17.33
;Hameenlinna;20040726;2004;7;26;400000;6790000;16.4;22.4;10;0;15665.8;14.21
;Hameenlinna;20040727;2004;7;27;400000;6790000;17.6;22.7;10;25.9;14945;15.66
;Hameenlinna;20040728;2004;7;28;400000;6790000;15.3;18.5;14.4;50.3;3809.1;16.95
;Hameenlinna;20040729;2004;7;29;400000;6790000;15.4;18.2;14.1;23.1;3460.2;17.04
;Hameenlinna;20040730;2004;7;30;400000;6790000;16.6;20.4;14.9;4.5;9938.9;17.64
;Hameenlinna;20040731;2004;7;31;400000;6790000;17.1;20.4;15.2;9.2;10185.3;17.9
;Hameenlinna;20040801;2004;8;1;400000;6790000;17.4;21.3;15.5;20.5;13651.2;19.35
;Hameenlinna;20040802;2004;8;2;400000;6790000;19.6;23.6;16.1;4.1;14842.8;19.36
;Hameenlinna;20040803;2004;8;3;400000;6790000;20.5;25.6;17.7;0;13094.3;20.77
;Hameenlinna;20040804;2004;8;4;400000;6790000;20.4;26.7;14;0;19453.7;18.51
;Hameenlinna;20040805;2004;8;5;400000;6790000;19.7;27.5;12.4;0;21103.5;18
;Hameenlinna;20040806;2004;8;6;400000;6790000;20.6;27.6;12.4;0;20281.8;17.96
;Hameenlinna;20040807;2004;8;7;400000;6790000;21;27.4;13.3;0;19751.2;17.71
;Hameenlinna;20040808;2004;8;8;400000;6790000;20.9;27;14.8;0;17726.6;18.97
;Hameenlinna;20040809;2004;8;9;400000;6790000;17;23.6;13;0;18376.9;16.28
;Hameenlinna;20040810;2004;8;10;400000;6790000;17.1;22.9;9.3;0;20161.6;14.85
;Hameenlinna;20040811;2004;8;11;400000;6790000;17;23.8;14.4;0;15262.3;15.19
;Hameenlinna;20040812;2004;8;12;400000;6790000;13.5;18.3;11.1;0;15524.2;12.42
;Hameenlinna;20040813;2004;8;13;400000;6790000;11.1;16.9;5.1;0.2;19495.6;10.33
;Hameenlinna;20040814;2004;8;14;400000;6790000;9.2;13.7;6.6;0;16049.6;9.64
;Hameenlinna;20040815;2004;8;15;400000;6790000;10;13.9;2.6;0.3;9165;10.93
;Hameenlinna;20040816;2004;8;16;400000;6790000;12.8;17.5;7.9;0.2;17775.6;11.13
;Hameenlinna;20040817;2004;8;17;400000;6790000;13.3;17.6;9.1;6;8951.7;14.33
;Hameenlinna;20040818;2004;8;18;400000;6790000;13.8;16.6;10.6;5.8;8561.9;15.07
;Hameenlinna;20040819;2004;8;19;400000;6790000;13.4;19.1;5.3;2.2;15222.7;12.98
;Hameenlinna;20040820;2004;8;20;400000;6790000;18.3;22.1;13.9;0;11376.4;17.48
;Hameenlinna;20040821;2004;8;21;400000;6790000;15.9;19.3;14.7;8.6;11518.8;16.83
;Hameenlinna;20040822;2004;8;22;400000;6790000;15.3;20.4;13.6;0;15662;14.33
;Hameenlinna;20040823;2004;8;23;400000;6790000;11.5;16.5;7.8;0.2;13350;11.65
;Hameenlinna;20040824;2004;8;24;400000;6790000;10.6;15.6;7.6;0.6;16793.5;10.38
;Hameenlinna;20040825;2004;8;25;400000;6790000;9.8;17.5;0.8;0.3;17974;9.33
;Hameenlinna;20040826;2004;8;26;400000;6790000;11.9;13.6;9.6;19.9;4170.9;12.49
;Hameenlinna;20040827;2004;8;27;400000;6790000;13.9;16.7;12;1.6;8987.7;15.19
;Hameenlinna;20040828;2004;8;28;400000;6790000;15;19.1;12.4;5.6;7415.5;15.42
;Hameenlinna;20040829;2004;8;29;400000;6790000;14.5;19.2;12.3;0.1;11289.9;13.65
;Hameenlinna;20040830;2004;8;30;400000;6790000;13;16.7;7.7;7;6233.8;14.82
;Hameenlinna;20040831;2004;8;31;400000;6790000;16.4;20.3;13;1.2;4523.8;17.94
;Hameenlinna;20040901;2004;9;1;400000;6790000;14.3;17.6;12.8;1.9;5341.1;15.92
;Hameenlinna;20040902;2004;9;2;400000;6790000;12.2;14.7;7.6;11.2;8038.1;14
;Hameenlinna;20040903;2004;9;3;400000;6790000;18.2;22.4;13.8;0;9565.8;19.1
;Hameenlinna;20040904;2004;9;4;400000;6790000;15.4;19.6;12.5;0;6460.2;14.78
;Hameenlinna;20040905;2004;9;5;400000;6790000;14.6;20.1;9.3;0;10380.1;14.66
;Hameenlinna;20040906;2004;9;6;400000;6790000;14.1;17.1;12;0;8750.7;13.62
;Hameenlinna;20040907;2004;9;7;400000;6790000;9.8;14.5;7.6;7;10397.4;10.49
;Hameenlinna;20040908;2004;9;8;400000;6790000;7.6;11.5;6;0;13328;7.89
;Hameenlinna;20040909;2004;9;9;400000;6790000;6.9;12.5;-0.5;0;9353.1;8.2
;Hameenlinna;20040910;2004;9;10;400000;6790000;12.9;18.3;7.9;0;12511.8;11.59
;Hameenlinna;20040911;2004;9;11;400000;6790000;11.8;17.9;8.8;0;13100.5;11.46
;Hameenlinna;20040912;2004;9;12;400000;6790000;13.2;17.2;8.2;0.6;4008.2;14.07
;Hameenlinna;20040913;2004;9;13;400000;6790000;13.2;16.7;12;0;7074.6;12.67
;Hameenlinna;20040914;2004;9;14;400000;6790000;13.2;15.8;8.8;3;8144.1;12.88
;Hameenlinna;20040915;2004;9;15;400000;6790000;12.6;16.9;9.7;0.5;10216.7;12.55
;Hameenlinna;20040916;2004;9;16;400000;6790000;8.9;14.8;5.6;2.8;6785.3;10.05
;Hameenlinna;20040917;2004;9;17;400000;6790000;7.8;13.2;2.4;1.2;5768.3;9.35
;Hameenlinna;20040918;2004;9;18;400000;6790000;11.4;13.2;10;0.2;1791.2;12.63
;Hameenlinna;20040919;2004;9;19;400000;6790000;12.6;15.2;10.6;2.1;2596.7;13.42
;Hameenlinna;20040920;2004;9;20;400000;6790000;11.9;15.8;9.7;2.1;7946.4;11.78
;Hameenlinna;20040921;2004;9;21;400000;6790000;10.8;11.7;9.4;4.5;3213.5;12.65
;Hameenlinna;20040922;2004;9;22;400000;6790000;10;12.5;9.3;2.5;4434.7;11.75
;Hameenlinna;20040923;2004;9;23;400000;6790000;9.1;11.5;7.2;0;4998.5;10.92
;Hameenlinna;20040924;2004;9;24;400000;6790000;9.4;14.3;5.9;6.3;5650.2;10.8
;Hameenlinna;20040925;2004;9;25;400000;6790000;9.5;12.3;8.5;0.9;5153.4;11.28
;Hameenlinna;20040926;2004;9;26;400000;6790000;10.4;14.7;8.7;2.5;7208.9;11.18
;Hameenlinna;20040927;2004;9;27;400000;6790000;10.4;11.3;9.2;11.1;2427.2;12.31
;Hameenlinna;20040928;2004;9;28;400000;6790000;10.2;11.1;9.5;2.3;3313.5;11.73
;Hameenlinna;20040929;2004;9;29;400000;6790000;9.1;10;8.2;0.2;5239.5;10.59
